# Série;Designação da série (PT);Métrica;Unidade de Medida;Período de referência;Valor;Estado
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2015-08-31;13.3;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2015-09-30;13.3;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2015-10-31;13.2;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2015-11-30;13.3;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2015-12-31;12;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2016-01-31;12.2;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2016-02-29;12.2;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2016-03-31;12.2;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2016-04-30;11.9;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2016-05-31;12.3;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2016-06-30;11.9;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2016-07-31;11.9;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2016-08-31;11.7;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2016-09-30;11.5;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2016-10-31;11.5;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2016-11-30;11.2;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2016-12-31;10;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2017-01-31;10;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2017-02-28;9.9;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2017-03-31;11.1;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2017-04-30;12.4;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2017-05-31;12.4;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2017-06-30;12.8;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2017-07-31;12.5;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2017-08-31;12.4;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2017-09-30;12;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2017-10-31;12.1;
12556269;Rácio empréstimos vencidos-Particulares-PRT-Consumo e outros fins-% (OIFM);Rácio de empréstimos vencidos;Percentagem;2017-11-30;11.5;
